Product Name,Price,Product Image,Description,Reviews,Product Link
"REDMI Note 13 Pro+ 5G (Fusion Black, 256 GB)","₹31,464",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/j/m/-original-imagwubk2ky9v2gz.jpeg?q=70,12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://www.flipkart.com/redmi-note-13-pro-5g-fusion-black-256-gb/p/itm10416e1529521?pid=MOBGZF9PH7BVJFVM&lid=LSTMOBGZF9PH7BVJFVM3JZHNQ&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_73&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBGZF9PH7BVJFVM.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"vivo X21 (Black, 128 GB)","₹36,990",https://rukminim2.flixcart.com/image/312/312/jhp5si80/mobile/q/z/b/vivo-x21-1725-1728-original-imaf5nnhzrjr9hnf.jpeg?q=70,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB15.95 cm (6.28 inch) Full HD+ Display12MP + 5MP | 12MP Front Camera3200 mAh Li-ion BatteryQualcomm Snapdragon 660 AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,https://www.flipkart.com/vivo-x21-black-128-gb/p/itmf5g4jncexzfgt?pid=MOBF5G4JFCYRDQZB&lid=LSTMOBF5G4JFCYRDQZBEKRZES&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_74&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBF5G4JFCYRDQZB.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"REDMI Note 13 Pro+ 5G (Fusion Purple, 512 GB)","₹35,490",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/5/f/-original-imagwu9fyya8h6mg.jpeg?q=70,12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://www.flipkart.com/redmi-note-13-pro-5g-fusion-purple-512-gb/p/itm0c1ca0203db6f?pid=MOBGZF9PNYUVWYZH&lid=LSTMOBGZF9PNYUVWYZHPU4KEW&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_75&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBGZF9PNYUVWYZH.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"SAMSUNG Galaxy S21 FE 5G (Olive Green, 128 GB)","₹39,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/7/p/u/-original-imagu4haquhdpjev.jpeg?q=70,8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ Display12MP + 12MP + 8MP (OIS) | 32MP Front Camera4500 mAh Lithium-ion Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3,https://www.flipkart.com/samsung-galaxy-s21-fe-5g-olive-green-128-gb/p/itm56c2ef5daa932?pid=MOBGCKMEMZE5UJXK&lid=LSTMOBGCKMEMZE5UJXK6LPNPI&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_76&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBGCKMEMZE5UJXK.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"itel P55 (Aurora Blue, 128 GB)","₹7,399",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/k/6/p55-a666l-itel-original-imah28n7hzrcbgy9.jpeg?q=70,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.66 cm (6.56 inch) HD Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,https://www.flipkart.com/itel-p55-aurora-blue-128-gb/p/itm573e1c7afa483?pid=MOBGXTYX2BGPKKMB&lid=LSTMOBGXTYX2BGPKKMBANZMTM&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_77&otracker=search&otracker1=search&fm=organic&iid=en_673SJnANf_oQMa0sD3mUybnr6jvROdaDQcParPekU64DVDHcirq4uGu_QFMzqZteMTHNjEKa7f2-78nC3K51Sw%3D%3D&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"itel P55T (Astral Gold, 128 GB)","₹7,099",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/8/2/p55t-p665l-itel-original-imahyghnrhqmmgfb.jpeg?q=70,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) Display50MP Rear Camera | 8MP Front Camera6000 mAh Battery1 Year Manufacturer Warranty,4.2,https://www.flipkart.com/itel-p55t-astral-gold-128-gb/p/itm9149ca795169f?pid=MOBGXZHNQSGPQBBS&lid=LSTMOBGXZHNQSGPQBBSXYHVKU&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_78&otracker=search&otracker1=search&fm=organic&iid=en_673SJnANf_oQMa0sD3mUybnr6jvROdaDQcParPekU67s42ncuV-f55h8ZtzaKrqzC3rwbylPHmOc7vaEg2p5YQ%3D%3D&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"vivo V27 Pro 5G (Magic Blue, 256 GB)","₹39,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/f/m/-original-imagna3ezkdusyrz.jpeg?q=70,8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP (OIS) + 8MP + 2MP | 50MP Front Camera4600 mAh BatteryMediatek Dimensity 8200 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4,https://www.flipkart.com/vivo-v27-pro-5g-magic-blue-256-gb/p/itmb928965669f5c?pid=MOBGN39EBRDT3JUR&lid=LSTMOBGN39EBRDT3JURN9EXXW&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_79&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBGN39EBRDT3JUR.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"Tecno Camon 30 Premier 5G (Snowy Silver, 512 GB)","₹39,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/4/i/camon-30-premier-5g-cl9-tecno-original-imah27t29nznvhaf.jpeg?q=70,12 GB RAM | 512 GB ROM17.2 cm (6.77 inch) Full HD+ Display50MP + 50MP | 50MP Front Camera5000 mAh BatteryMediatek Dimensity 8200 Ultimate Processor1 year manufacturer Warranty,3.8,https://www.flipkart.com/tecno-camon-30-premier-5g-snowy-silver-512-gb/p/itm23c85ed29146d?pid=MOBHFYF6R7HWKWBR&lid=LSTMOBHFYF6R7HWKWBRVXYKE0&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_80&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBHFYF6R7HWKWBR.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"vivo V27 Pro 5G (Magic Blue, 128 GB)","₹37,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/f/m/-original-imagna3ezkdusyrz.jpeg?q=70,8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP (OIS) + 8MP + 2MP | 50MP Front Camera4600 mAh BatteryMediatek Dimensity 8200 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4,https://www.flipkart.com/vivo-v27-pro-5g-magic-blue-128-gb/p/itmb928965669f5c?pid=MOBGN48FCBHMFUX9&lid=LSTMOBGN48FCBHMFUX9YDOXTG&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_81&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBGN48FCBHMFUX9.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"vivo V27 Pro 5G (Noble Black, 128 GB)","₹37,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/x/s/-original-imagna3eswgyntzw.jpeg?q=70,8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP (OIS) + 8MP + 2MP | 50MP Front Camera4600 mAh BatteryMediatek Dimensity 8200 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4,https://www.flipkart.com/vivo-v27-pro-5g-noble-black-128-gb/p/itmb928965669f5c?pid=MOBGN48FH5QXAZ3K&lid=LSTMOBGN48FH5QXAZ3KIBD8R8&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_82&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBGN48FH5QXAZ3K.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"vivo X70 Pro (Aurora Dawn, 256 GB)","₹41,999",https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/mobile/u/z/i/x70-pro-v2105-vivo-original-imag7bq4eumqhgka.jpeg?q=70,8 GB RAM | 256 GB ROM16.66 cm (6.56 inch) Full HD+ Display50MP + 12MP + 12MP + 8MP | 32MP Front Camera4450 mAh BatteryMediaTek Dimensity 1200 Processor1 Year for Handset and 6 Months for In-box Accessories,4.5,https://www.flipkart.com/vivo-x70-pro-aurora-dawn-256-gb/p/itmda08d804c661a?pid=MOBG6XXUJGH3ZZYK&lid=LSTMOBG6XXUJGH3ZZYK0RYZFR&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_83&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBG6XXUJGH3ZZYK.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Graphite, 256 GB)","₹28,997",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/o/c/-original-imagtnqjmfqxxbj2.jpeg?q=70,8 GB RAM | 256 GB ROM16.26 cm (6.4 inch) Full HD+ Display12MP + 12MP + 8MP (OIS) | 32MP Front Camera4500 mAh Lithium-ion BatterySnapdragon 888 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3,https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-graphite-256-gb/p/itm766f7432b6626?pid=MOBGSXD7DXBFQEDE&lid=LSTMOBGSXD7DXBFQEDE9MRCUR&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_84&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBGSXD7DXBFQEDE.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"REDMI Note 13 Pro+ 5G (Fusion White, 512 GB)","₹31,745",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/z/i/-original-imagwubkng4aw75d.jpeg?q=70,12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://www.flipkart.com/redmi-note-13-pro-5g-fusion-white-512-gb/p/itm423827809673e?pid=MOBGZF9PRXZPCYFR&lid=LSTMOBGZF9PRXZPCYFRHISBHL&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_85&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBGZF9PRXZPCYFR.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"SAMSUNG Galaxy A54 5G (Awesome Violet, 256 GB)","₹37,499",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/h/6/-original-imagnrhk2jpnnajr.jpeg?q=70,"8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) Full HD+ Display50MP + 12MP + 5MP | 32MP Front Camera5000 mAh BatteryExynos 1380, Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories",4.3,https://www.flipkart.com/samsung-galaxy-a54-5g-awesome-violet-256-gb/p/itmb5157c4fec810?pid=MOBGNE4SXSWFUKEQ&lid=LSTMOBGNE4SXSWFUKEQDYVSA7&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_86&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBGNE4SXSWFUKEQ.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"REDMI Note 13 Pro+ 5G (World Champions Edition, 512 GB)","₹44,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/e/q/-original-imahymwzqgbcgcn2.jpeg?q=70,12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://www.flipkart.com/redmi-note-13-pro-5g-world-champions-edition-512-gb/p/itme10388bc81283?pid=MOBHYJ5DPGSEWC4U&lid=LSTMOBHYJ5DPGSEWC4UIF1NRR&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_87&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBHYJ5DPGSEWC4U.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"Tecno Camon 30 Premier 5G (Lava Black, 512 GB)","₹39,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/b/9/camon-30-premier-5g-cl9-tecno-original-imah29tyvcqdzctt.jpeg?q=70,12 GB RAM | 512 GB ROM17.2 cm (6.77 inch) Full HD+ Display50MP + 50MP | 50MP Front Camera5000 mAh BatteryMediatek Dimensity 8200 Processor1 year manufacturer Warranty,3.8,https://www.flipkart.com/tecno-camon-30-premier-5g-lava-black-512-gb/p/itm23c85ed29146d?pid=MOBHFYF68DK2ZYRG&lid=LSTMOBHFYF68DK2ZYRGJO3MKY&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_88&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBHFYF68DK2ZYRG.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"Apple iPhone 11 (Purple, 128 GB)","₹39,999",https://rukminim2.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/y/k/z/iphone-11-64-a-mwlx2hn-a-apple-0-original-imafkg24ymsjav9h.jpeg?q=70,128 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,4.6,https://www.flipkart.com/apple-iphone-11-purple-128-gb/p/itmb7ca0b05522ff?pid=MOBFWQ6BEHFXGXGB&lid=LSTMOBFWQ6BEHFXGXGBBI1U9D&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_89&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBFWQ6BEHFXGXGB.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"IQOO NEO9 PRO (Fiery Red, 128 GB)","₹39,989",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/i/p/neo9-pro-i2304-iqoo-original-imagz8ke4rza59y4.jpeg?q=70,8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera5160 mAh Battery1 Year,4.5,https://www.flipkart.com/iqoo-neo9-pro-fiery-red-128-gb/p/itmbadc894a42a39?pid=MOBGZ8KE8GFSFH7T&lid=LSTMOBGZ8KE8GFSFH7TGHJZ7R&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_90&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBGZ8KE8GFSFH7T.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"OnePlus 10 Pro 5G (Volcanic Black, 128 GB)","₹40,000",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/i/g/-original-imaggcee7yprwrhx.jpeg?q=70,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display48MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.2,https://www.flipkart.com/oneplus-10-pro-5g-volcanic-black-128-gb/p/itm07aa19ba2c753?pid=MOBGQR6JGQKBTGVC&lid=LSTMOBGQR6JGQKBTGVCIBY5ZM&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_91&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBGQR6JGQKBTGVC.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"Mi 10T (Cosmic Black, 128 GB)","₹35,999",https://rukminim2.flixcart.com/image/312/312/kg6vfrk0/mobile/h/m/z/mi-10t-mzb07zain-original-imafwhbyyvhd3g9v.jpeg?q=70,6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display64MP + 13MP + 5MP | 20MP Front Camera5000 mAh Li-ion Polymer BatteryQualcomm Snapdragon 865 Processor144Hz Intelligent AdaptiveSync Display33W Dual Split Flash Charge1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories,4.2,https://www.flipkart.com/mi-10t-cosmic-black-128-gb/p/itm58cc0f1ad2682?pid=MOBFWAFZPGHZSHA7&lid=LSTMOBFWAFZPGHZSHA7IVUTXJ&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_92&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBFWAFZPGHZSHA7.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"Apple iPhone 12 (White, 64 GB)","₹38,999",https://rukminim2.flixcart.com/image/312/312/kg8avm80/mobile/j/f/9/apple-iphone-12-dummyapplefsn-original-imafwg8dkyh2zgrh.jpeg?q=70,"64 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",4.6,https://www.flipkart.com/apple-iphone-12-white-64-gb/p/itm8b88bdc03cd79?pid=MOBFWBYZTK33MBG9&lid=LSTMOBFWBYZTK33MBG98APVO4&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_93&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBFWBYZTK33MBG9.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"OnePlus 9 Pro 5G (Stellar Black, 128 GB)","₹39,990",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/r/r/-original-imagdm3mhu4hu4xx.jpeg?q=70,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display48MP Rear Camera4500 mAh Battery1 Year Warranty,4.1,https://www.flipkart.com/oneplus-9-pro-5g-stellar-black-128-gb/p/itm3892a7120e77b?pid=MOBGDM3WEGDMRUR6&lid=LSTMOBGDM3WEGDMRUR68TZS3U&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_94&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBGDM3WEGDMRUR6.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"SAMSUNG Galaxy A54 5G (Awesome Graphite, 128 GB)","₹35,499",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/a/t/-original-imagnrhknw9pbg3t.jpeg?q=70,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) Full HD+ Display50MP + 12MP + 5MP | 32MP Front Camera5000 mAh BatteryExynos 1380, Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories",4.3,https://www.flipkart.com/samsung-galaxy-a54-5g-awesome-graphite-128-gb/p/itm3474dcb32e38b?pid=MOBGNE4SFB9HPZST&lid=LSTMOBGNE4SFB9HPZST3OPZVQ&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_95&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBGNE4SFB9HPZST.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"Tecno Phantom X2 (Stardust Grey, 256 GB)","₹36,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/v/d/phantom-x2-5g-dual-curved-amoled-display-ad8-tecno-original-imahyg3fadwcznxh.jpeg?q=70,8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Display64MP Rear Camera5160 mAh Battery12 month on smart phone & 6 months on accessories in the box domestic warranty,4,https://www.flipkart.com/tecno-phantom-x2-stardust-grey-256-gb/p/itmb4cdc00d5a3eb?pid=MOBGHSP4CJTBVGZG&lid=LSTMOBGHSP4CJTBVGZGIBVCCE&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_4_96&otracker=search&otracker1=search&fm=organic&iid=88494b79-7247-4006-bd72-1a18ae65e017.MOBGHSP4CJTBVGZG.SEARCH&ppt=None&ppn=None&ssid=e89pworzkw0000001722676567191&qH=3b335b124e5f7f1c
"realme 13 Pro 5G (Monet Gold, 128 GB)","₹26,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/d/x/-original-imah38dbgt2t8jez.jpeg?q=70,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.1,https://www.flipkart.com/realme-13-pro-5g-monet-gold-128-gb/p/itmf7360eb52d883?pid=MOBH2YYDZJZA3ZXH&lid=LSTMOBH2YYDZJZA3ZXHNAHFXG&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_97&otracker=search&otracker1=search&fm=organic&iid=en_PmBjzccgqJkHFGDw8xVfSfhDdtjigYJxMX-mhNp89ISYWJIyFNeRcLT-35zcv_uQO_WHMu2knX0tG0va5YAU_fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Breeze Blue, 256 GB)","₹15,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/e/3/-original-imah37gwn2xbvzhy.jpeg?q=70,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) HD Display32MP + 2MP | 8MP Front Camera5100 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.1,https://www.flipkart.com/oppo-k12x-5g-45w-supervooc-charger-in-the-box-breeze-blue-256-gb/p/itma30cb38861d4c?pid=MOBH2Q4PGJCZZGT5&lid=LSTMOBH2Q4PGJCZZGT5FYFH80&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_98&otracker=search&otracker1=search&fm=organic&iid=en_PmBjzccgqJkHFGDw8xVfSfhDdtjigYJxMX-mhNp89IR3gIqq7XKsAWIgVHvUInXQDO3NTcPHelvUQlBQ7rnU0fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"Mi 10T (Cosmic Black, 128 GB)","₹37,999",https://rukminim2.flixcart.com/image/312/312/kg6vfrk0/mobile/h/m/z/mi-10t-mzb07zain-original-imafwhbyyvhd3g9v.jpeg?q=70,8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display64MP + 13MP + 5MP | 20MP Front Camera5000 mAh Li-ion Polymer BatteryQualcomm Snapdragon 865 Processor144Hz Intelligent AdaptiveSync Display33W Dual Split Flash Charge1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories,4.2,https://www.flipkart.com/mi-10t-cosmic-black-128-gb/p/itmcd714276806ef?pid=MOBFWAFZNCMVPHMZ&lid=LSTMOBFWAFZNCMVPHMZGY9EBF&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_99&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBFWAFZNCMVPHMZ.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
"realme GT 2 Pro (Paper White, 128 GB)","₹37,499",https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/c/c/o/-original-imagetmegwtng3xg.jpeg?q=70,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Quad HD Display50MP + 50MP + 2MP | 32MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 1 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,https://www.flipkart.com/realme-gt-2-pro-paper-white-128-gb/p/itm125e5a8c1de92?pid=MOBGCRYZ7PYZSBGJ&lid=LSTMOBGCRYZ7PYZSBGJI23MLA&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_5_100&otracker=search&otracker1=search&fm=organic&iid=b7db37cd-2c3d-4a47-9506-21ec60f101a9.MOBGCRYZ7PYZSBGJ.SEARCH&ppt=None&ppn=None&ssid=0lm89yygcw0000001722676567894&qH=3b335b124e5f7f1c
